dataset,model,attack,attack_label,score_col,fpr,mean_tpr,std_tpr_across_seeds,mean_auc,std_auc_across_seeds,n_seeds
locations,tabpfn,rmia,RMIA,rmia_score,0.040600000000000004,0.30990731357254286,0.05610439732654913,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0408,0.310646464898596,0.05633316279087734,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.041,0.311385616224649,0.0565631439594921,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0412,0.31212476755070206,0.05679432606389055,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0414,0.3128639188767551,0.05702669449855353,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.041600000000000005,0.3136030702028082,0.05726023482070032,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.041800000000000004,0.3143422215288612,0.05749493274996219,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.042,0.3150813728549142,0.05773077416797869,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0422,0.31697631825273015,0.05848838127285243,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0424,0.31758726989079566,0.058547868946904565,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0426,0.3181982215288611,0.05860828895937902,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.042800000000000005,0.3188091731669267,0.05866963842981329,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.043000000000000003,0.3194201248049922,0.058731914445561674,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0432,0.3200310764430577,0.05879511406242295,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0434,0.32064202808112324,0.058859234305269986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0436,0.3212529797191888,0.05892427216868116,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0438,0.323689360374415,0.05903228988209828,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.044000000000000004,0.32425023400936037,0.059048652777204634,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0442,0.32481110764430576,0.059066654256837305,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0444,0.32537198127925115,0.05908629282334209,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0446,0.32593285491419655,0.05910756684494622,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0448,0.32649372854914194,0.05913047455643269,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.045000000000000005,0.32705460218408733,0.05915501405986791,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.045200000000000004,0.32827251170046806,0.05811519790175943,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0454,0.329063744149766,0.058702202385913636,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0456,0.329854976599064,0.0593022669818035,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0458,0.33064620904836195,0.059914999289273754,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.046,0.3314374414976599,0.06054001467553906,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.046200000000000005,0.3322286739469579,0.06117693667080375,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.046400000000000004,0.3330199063962559,0.06182539729238149,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0466,0.33381113884555386,0.062485037302752164,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0468,0.3364033073322933,0.06412035595601671,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.047,0.3369942277691108,0.06436676731771596,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0472,0.3375851482059282,0.06461736984705367,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.047400000000000005,0.33817606864274574,0.06487211497230604,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0476,0.33876698907956315,0.06513095408498554,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0478,0.3393579095163807,0.06539383857116916,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.048,0.33994882995319814,0.06566071984173646,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0482,0.3405397503900156,0.06593154936150909,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.048400000000000006,0.34115338533541345,0.06602653570109186,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.048600000000000004,0.341784368174727,0.06598624986933721,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0488,0.3424153510140406,0.06594745293291329,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.049,0.34304633385335415,0.06591014752106221,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0492,0.3436773166926677,0.0658743361677878,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0494,0.3443082995319813,0.0658400213110112,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.049600000000000005,0.3449392823712949,0.06580720529175559,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.049800000000000004,0.3455702652106084,0.06577589035336032,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.05,0.3505876235049402,0.06369562189733687,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0502,0.35124197607904317,0.06375094306323029,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0504,0.35189632865314613,0.06380780235876073,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0506,0.3525506812272491,0.06386619567579414,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.050800000000000005,0.35320503380135204,0.06392611881057454,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.051000000000000004,0.353859386375455,0.06398756746516682,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0512,0.354513738949558,0.06405053724892218,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0514,0.35516809152366097,0.0641150236799658,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0516,0.3564464690587624,0.0643397828072993,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.051800000000000006,0.3571008216328654,0.06439220219345346,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.052000000000000005,0.35775517420696834,0.06444552671047665,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0522,0.3584095267810713,0.06449975411344568,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0524,0.35906387935517425,0.06455488212703335,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0526,0.3597182319292772,0.06461090844595373,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0528,0.36037258450338017,0.06466783073541033,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.053000000000000005,0.3622785924770325,0.06413538481642536,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.053200000000000004,0.3629507505633559,0.06421431101744822,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0534,0.36362290864967933,0.06429345391554407,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0536,0.3642950667360028,0.06437281271146086,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0538,0.36496722482232624,0.06445238660770798,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.054,0.36563938290864967,0.06453217480857205,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.054200000000000005,0.36631154099497315,0.06461217652013247,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.054400000000000004,0.3669836990812966,0.06469239095027655,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0546,0.3675673288264864,0.06468500894867325,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0548,0.36802582076616397,0.06455554093124692,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.055,0.3684843127058416,0.06442887518992153,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.055200000000000006,0.3689428046455192,0.06430502828416848,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.055400000000000005,0.3694012965851968,0.06418401653132626,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.055600000000000004,0.3698597885248744,0.06406585599706018,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0558,0.370318280464552,0.06395056248583879,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.056,0.37077677240422957,0.06383815153143867,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0562,0.37585429710521756,0.06234694240718754,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.056400000000000006,0.3767134130698562,0.062226380764090664,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.056600000000000004,0.3775725290344948,0.062107182703431484,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0568,0.3784316449991333,0.06198935609122457,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.057,0.3792907609637719,0.06187290876255341,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0572,0.38014987692841046,0.061757848519530444,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0574,0.381008992893049,0.06164418312923513,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.057600000000000005,0.3818681088576876,0.06153192032163044,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.057800000000000004,0.38339915825966375,0.061472592901347836,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.058,0.38394311665799974,0.06148337025334142,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0582,0.3844870750563356,0.061495224087426394,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0584,0.38503103345467155,0.061508153781224775,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.058600000000000006,0.38557499185300753,0.061522158656418205,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.058800000000000005,0.38611895025134346,0.0615372379789253,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.059000000000000004,0.3866629086496794,0.06155339095909314,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0592,0.38751887952851455,0.06167139914836314,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0594,0.3880628379268504,0.0616874943146423,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0596,0.38860679632518635,0.061704659993229195,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.059800000000000006,0.38915075472352234,0.06172289529096721,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.060000000000000005,0.38969471312185827,0.06174219926013388,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.060200000000000004,0.39023867152019415,0.06176257089868539,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0604,0.3907826299185301,0.06178400915051479,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0606,0.391326588316866,0.061806512905723296,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0608,0.39186530490552957,0.06182861988172014,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.061000000000000006,0.3923892321026175,0.06184786602012812,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.061200000000000004,0.3929131592997054,0.06186848862634104,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0614,0.3934370864967932,0.06189048632439523,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0616,0.3939610136938811,0.06191385764860001,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0618,0.394484940890969,0.06193860104402223,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.062,0.3950088680880569,0.06196471486699902,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.062200000000000005,0.39553279528514473,0.061992197385678426,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.062400000000000004,0.3969342679840527,0.062056200236214276,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0626,0.3973346694401109,0.06206851121885703,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.06280000000000001,0.3977350708961692,0.062082522649556986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.063,0.3981354723522274,0.06209823337728083,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0632,0.3985358738082857,0.06211564211263394,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0634,0.3989362752643439,0.062134747428387635,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0636,0.3993366767204022,0.06215554776006188,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.06380000000000001,0.3997370781764604,0.06217804140656294,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.064,0.40017866527994456,0.06220424679985406,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.06420000000000001,0.40063916033974695,0.062232496967709314,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0644,0.40109965539954934,0.0622617561489697,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0646,0.4015601504593517,0.062292022921804434,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0648,0.4020206455191541,0.062323295818228944,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.065,0.4024811405789565,0.06235557332445402,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.06520000000000001,0.4029416356387589,0.0623888538812445,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0654,0.4034021306985613,0.06242313588428746,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0656,0.40460167100017336,0.061067555279181875,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0658,0.4051903657479633,0.06086665949827201,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.066,0.4057790604957532,0.06066803197986839,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.06620000000000001,0.40636775524354307,0.06047169507522655,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0664,0.406956449991333,0.06027767116736611,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0666,0.4075451447391229,0.06008598266301511,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0668,0.40813383948691284,0.05989665198429945,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.067,0.4086921996879876,0.059738933053097985,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.06720000000000001,0.4090026833073323,0.0598215275175974,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0674,0.4093131669266771,0.059904811881187216,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.06760000000000001,0.4096236505460218,0.05998878327043999,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0678,0.4099341341653666,0.0600734388043571,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.068,0.41024461778471133,0.06015877559474993,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0682,0.4105551014040561,0.06024479074661765,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0684,0.4108655850234009,0.06033148135852162,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.06860000000000001,0.41115571502860115,0.06041233241014638,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0688,0.4114027665106604,0.060479734702002935,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.069,0.41164981799271966,0.060547297588572704,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0692,0.411896869474779,0.06061502053284809,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0694,0.41214392095683827,0.060682902998949365,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.06960000000000001,0.41239097243889755,0.06075094445213253,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0698,0.4126380239209568,0.06081914435879685,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07,0.4128850754030161,0.06088750218649261,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0702,0.41334376495059805,0.06117235081781724,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0704,0.413988101924077,0.0616478033997841,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07060000000000001,0.414632438897556,0.06212428103345293,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0708,0.41527677587103484,0.06260176031305453,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07100000000000001,0.41592111284451383,0.06308021849302294,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0712,0.41656544981799276,0.06355963346674187,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0714,0.4172097867914717,0.06403998374601855,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0716,0.41785412376495057,0.06452124844125964,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0718,0.41852828913156526,0.06505104785989878,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07200000000000001,0.41921268850754034,0.0655977730041024,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0722,0.4198970878835153,0.0661450216949553,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0724,0.4205814872594904,0.06669278104454747,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0726,0.4212658866354654,0.06724103857308611,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0728,0.42195028601144047,0.06778978219333669,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07300000000000001,0.42263468538741555,0.06833900019574676,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0732,0.4233190847633905,0.06888868123422007,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0734,0.4250097659906397,0.06913063614937812,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0736,0.42576761310452416,0.06939366183016586,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0738,0.4265254602184087,0.06965951371327139,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07400000000000001,0.4272833073322933,0.06992815956485465,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0742,0.42804115444617785,0.07019956730831331,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07440000000000001,0.42879900156006256,0.0704737050339299,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0746,0.42955684867394694,0.0707505410080559,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0748,0.4302765054602184,0.07094841741387234,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.075,0.4308073322932917,0.07074446310572413,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0752,0.4313381591263651,0.07054165399680926,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07540000000000001,0.43186898595943835,0.0703399999928792,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0756,0.4323998127925117,0.07013951105685896,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0758,0.43293063962558503,0.06994019720801856,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.076,0.43346146645865835,0.06974206852110226,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0762,0.4339922932917317,0.06954513512541338,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07640000000000001,0.4351144087363495,0.07054652514743999,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0766,0.4355591014040561,0.07055481657924566,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07680000000000001,0.43600379407176293,0.07056344366999102,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.077,0.43644848673946957,0.07057240629657854,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0772,0.4368931794071763,0.07058170433118703,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07740000000000001,0.437337872074883,0.07059133764128023,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0776,0.43778256474258975,0.07060130608961651,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07780000000000001,0.43822725741029644,0.07061160953425853,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.078,0.44066936483173613,0.07040679262843695,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0782,0.4413258159126364,0.0703733632428587,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0784,0.44198226699353693,0.07034404852988242,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0786,0.4426387180744372,0.07031885363551565,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07880000000000001,0.4432951691553376,0.07029778298941726,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.079,0.443951620236238,0.07028084030101543,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0792,0.4446080713171384,0.07026802855625007,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0794,0.4452645223980388,0.0702593500149455,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0796,0.4458847488299532,0.0703187505366813,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.07980000000000001,0.44649612970804553,0.07039817547783646,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08,0.44710751058613774,0.0704820263727762,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08020000000000001,0.44771889146422994,0.07057028744488297,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0804,0.44833027234232226,0.07066294216865245,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0806,0.44894165322041457,0.07075997328464344,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08080000000000001,0.4495530340985069,0.07086136281495592,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.081,0.4501606708268331,0.07096673653047628,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08120000000000001,0.4505316772899487,0.07105180026319007,0.8363312289500925,0.02298074553300779,5
